n,beta,eta,gamma,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,optimal_delta,best_relative_mse
10,2.0,5000.0,1000,1698.4616852354568,3957.009641030783,4453.950901713497,4831.931556306041,6290.211636228544,6675.272870646088,6794.981678823365,7051.9872805057885,7281.3137832183675,9159.603301612387,0.461,0.03466431534201881
10,2.0,5000.0,1000,2139.718550667979,3154.3172429859537,4870.778341446163,5134.4474568959795,5881.304117782464,7328.31480717251,7428.358539658871,7547.912925705171,7624.040071964929,8942.255042011493,0.361,0.02240797292532311
10,2.0,5000.0,1000,2238.97298481477,3157.022110685607,4493.782701854456,4757.6701722574435,4956.155986499283,5719.863210199076,6661.628610369873,7683.49570246941,9155.500058536836,9754.20628192178,0.211,0.01675473006708945
10,2.0,5000.0,1000,2875.3306926820887,2951.0652886225,4631.154125037299,4766.766346239898,5776.943436347838,6710.961136239373,7099.099176781427,7483.726377506613,7621.665749883974,8524.226798191843,0.111,0.04625680014287017
10,2.0,5000.0,1000,1189.7872554665717,3576.7883491556827,4355.9104522048165,4500.247724843981,5851.889770950699,5939.84135819855,6042.190761472778,7254.196308713396,7774.107375269657,10091.83780968396,0.611,0.02293992895176048
10,2.0,5000.0,1000,1746.4574568233354,2979.4423009627735,3911.776194028769,4562.884430088202,4890.6221001671,4931.56511008398,5281.758681088201,5390.006083163385,6539.628922391085,6647.106342842116,0.381,0.054929369615457885
10,2.0,5000.0,1000,2709.561015729657,3764.489367659886,4912.92814944645,5674.061679084428,6125.441079371598,6278.267979280301,6685.387087520931,7932.676298802679,8595.361620625761,8823.967203146221,0.191,0.06512565743736758
10,2.0,5000.0,1000,2141.2800083719476,4140.052870265128,4440.580594202007,4926.517728247289,5381.362487256716,5557.406835970955,6375.67357894504,6581.265547874791,8064.29354369573,10067.70356510894,0.311,0.023415503738718424
10,2.0,5000.0,1000,1839.5501189684771,3178.7134752396046,3444.98331782036,3516.7784854994907,5492.554052987171,5628.612334887019,5999.6194188449335,6662.265293664303,8512.674217640777,8598.324050519564,0.341,0.014345432141125282
10,2.0,5000.0,1000,2274.7429668118566,4262.758297983593,4893.24299836936,5167.734730510248,5597.792613023991,6422.491915886869,8564.936907972216,9551.16661561021,9914.769980513773,10019.41358513327,0.321,0.08440805294849368
10,2.0,5000.0,1000,1597.5891589915564,1600.1841808887386,2790.677146010362,3135.211121496711,3276.24040041772,3451.1205033792726,6012.275783525686,7592.936360056725,7876.87620091856,8398.834464959602,0.011,0.13567517041328556
10,2.0,5000.0,1000,3480.1795528852194,4392.963702240513,5571.913727235451,5624.910866423192,6360.380011656612,6676.375509531143,6872.520985976031,7422.633706089451,7477.085139437126,9394.922792914094,0.071,0.3734454853227222
10,2.0,5000.0,1000,1344.4604941275054,2957.152535095464,3380.935313520933,3923.586856400086,4066.058096784446,6076.778971061801,6117.4548848368095,7446.125027922777,8630.513150733932,11027.285363644758,1.001,0.0708021139614191
10,2.0,5000.0,1000,1849.068340419253,2677.134929226024,3798.43565420647,4247.236033195207,4753.867581569072,5455.116244454317,5758.860026528205,6499.621904868353,7566.155646570123,8664.260534503814,0.441,0.01666124880226144
10,2.0,5000.0,1000,2628.7251472275534,4217.64034075324,4319.211679246767,5414.092591334664,5815.892323785903,6448.862735348595,6461.548291918234,7535.258247783031,8227.21951310485,11915.024417177428,0.081,0.048406054304309706
10,2.0,5000.0,1000,2634.61080977431,3288.795164100661,4230.215997948748,4815.743037294349,5568.34686803031,7345.2903577061925,7360.373881265411,8063.518895224267,8387.894671974042,10944.005330833477,0.021,0.041099498118540516
10,2.0,5000.0,1000,3705.783866236537,3956.11285223823,5687.707222113807,6443.8761157704175,6519.330009584633,7172.604510541179,7764.432352307295,7916.606883954778,7969.184414138511,10883.611029771728,0.051,0.2872264173032911
10,2.0,5000.0,1000,2968.1439000285936,3191.4593007780823,3267.7886006748367,5094.68436280256,7160.799952352337,7745.5685044027205,7865.412652987334,9058.697415795697,9624.195118536956,10350.08007825191,0.101,0.07229019737939335
10,2.0,5000.0,1000,2090.6548777964126,2463.2548977155143,2628.4116324042475,4011.1370474679557,5234.895359580706,5621.842132830886,5671.665537339367,6231.736417112232,6325.307548028225,8287.074252907814,0.121,0.017050338320276186
10,2.0,5000.0,1000,1676.1003948185366,2961.0976430163255,4051.775567456032,4949.825251965107,5934.416830432598,6316.809496405513,6395.768705022161,9166.133950654574,9837.195223695995,11313.680096859647,0.831,0.1119595537938729
10,2.0,5000.0,1000,3379.268602057247,3891.118323484879,4017.4473782774508,4317.181006754654,5408.855125544895,6456.264463834645,6653.065069518506,6937.3815434274875,7012.722020403632,7499.242974076647,0.011,0.31368279073449973
10,2.0,5000.0,1000,1737.3982484793391,2055.1516716034866,2904.498995450162,3449.463810421704,5587.967313215131,6056.85073819676,6133.0476709630775,6525.724697070205,7192.312434575271,7470.5935222031685,0.271,0.05753893615569519
10,2.0,5000.0,1000,1548.4485004366993,2851.9377188248936,3145.442184000709,3790.387339531434,4414.01949090028,4466.395229199088,4824.485922640859,5387.202526149151,7208.687520712313,7832.743247632556,0.521,0.0442619281673064
10,2.0,5000.0,1000,2997.4546616331745,4041.2981583228493,4753.36383893293,5652.08697218988,6426.918556162673,6873.727641502665,7228.633683556038,7581.595482492493,8074.423670528139,9023.218378711003,0.141,0.11895837924372453
10,2.0,5000.0,1000,1198.1623599631625,2318.875685262413,3781.8089489357294,3906.129414507859,4020.9594947557384,4786.775225325143,5019.552287003141,5022.909814557213,5149.007181280349,8372.565870137469,0.641,0.06826359119546942
10,2.0,5000.0,1000,1991.687954635972,2815.4536681597474,3035.0711722957376,4366.954037192219,5205.061905736529,5525.714507715442,6127.06967253563,6175.656105300131,6523.002503950959,8043.339693276317,0.221,0.009023011885146256
10,2.0,5000.0,1000,1622.500609681806,2546.831554646308,3530.578612377325,3986.8338557264065,4455.479881338304,4698.785826282019,4744.923394416112,4936.723423043444,5942.025429030957,9229.666159319651,0.361,0.043076360470702436
10,2.0,5000.0,1000,2601.288564777531,4952.698320284173,5050.470102538322,5168.626257715387,5307.588022207374,5667.497577224301,6518.938766653676,7011.7898773889965,7429.683523697814,7760.951633132661,0.181,0.49378712607776937
10,2.0,5000.0,1000,2380.932272854777,2571.129365084629,3234.2442515972252,4256.151763013741,5049.664653368012,6204.624913774286,7013.985200901952,7280.691556302799,7868.660066881196,10247.679878248051,0.011,0.01168180886152069
10,2.0,5000.0,1000,1568.3275955592426,3314.442528642959,4545.498899602733,4903.789516414713,5098.184222267768,7105.250811672967,9414.27815243324,9435.804408454933,10458.639454452907,11561.767268785383,1.001,0.14892705399731607
10,2.0,5000.0,1000,2710.315372219905,3201.6407642687445,3683.3709009938716,4433.8933626903,6057.452240736877,6789.891259671564,6817.237579933045,7938.820992713219,8013.876487336862,9389.519834455405,0.041,0.019466699550917153
10,2.0,5000.0,1000,2110.0732937394614,3954.4197769674643,4465.773497436639,5476.842732237352,5760.670088810998,6313.893670439854,7097.7893554372295,7604.0324573289745,8591.381340201217,8836.066962853076,0.401,0.026598580832725194
10,2.0,5000.0,1000,1125.9567753682495,1957.27808837682,2786.584139547761,3345.7168451517014,3498.6160061132377,3841.207874532678,4629.825612743529,7193.4920221711345,9256.197907413882,9561.629245509515,1.001,0.21699282102680162
10,2.0,5000.0,1000,3398.458759541268,4029.369138844946,5200.538643093559,5425.4524047266605,7930.101800448036,8099.369994205586,8201.477159473572,8224.11691605017,8770.012596641036,9408.892251602323,0.081,0.20597224509138876
10,2.0,5000.0,1000,1918.7750591581485,2183.8824362908363,3712.2988953485715,3944.7819560380394,5170.757485298098,5827.374611008128,6272.672827461663,6996.162254525327,7741.46184573834,10888.578571467571,0.231,0.04730094730898096
10,2.0,5000.0,1000,2510.87517316873,3580.0484726950162,3932.2506697704343,5093.044341105959,5552.992241277391,5869.671690058533,6539.539504806009,6917.486194608016,8461.658414623693,8780.217476553655,0.151,0.015541339847598975
10,2.0,5000.0,1000,1431.2772021093722,2355.8307671449957,2523.499214569353,4186.987376914824,7093.9965949109355,7539.399285347268,8362.582792076904,8633.046960463253,8660.320828745142,9122.639896124747,0.851,0.1737453967316758
10,2.0,5000.0,1000,1891.8711865883827,2677.96595349123,3220.4770418259864,4331.948559632114,4380.986444148653,5098.442287776382,5766.544384851442,6627.36652361283,6668.8680382702305,8461.812808222825,0.271,0.020894730104470897
10,2.0,5000.0,1000,2057.116430790476,3347.073364853769,4107.014060076518,5050.304414753242,5159.517819271689,5380.548104404125,5409.412403681394,5952.868810916507,7475.2622988924195,7682.116735802362,0.301,0.026509002136417027
10,2.0,5000.0,1000,1357.303778270496,3822.5901063004417,3844.5891879490464,4212.57636993727,4335.113613532743,6406.3176134032865,6469.140732822692,6722.554482391933,7303.305199614146,10464.64114104238,0.591,0.0028639170876050783
10,2.0,5000.0,1000,2063.0780560991134,2188.046405405181,3878.000981797089,5172.294836132863,5541.716132794936,6032.25162302728,6447.242670005929,6554.558454531541,6918.302372611456,7291.509105096057,0.321,0.0017609522749678563
10,2.0,5000.0,1000,1874.507998680328,2729.128397795095,3920.4586217008937,4160.645996720126,4268.668406835011,5201.3161734033665,6032.301821205789,7106.6858539474215,7720.934063782687,12012.591997218964,0.111,0.042733884246925855
10,2.0,5000.0,1000,2884.8780378734664,3007.731373319536,4408.765115477343,4972.357985196812,5454.653609250035,5508.505648105865,5756.685166158227,5831.864800652559,6605.361277545197,8554.325505162062,0.071,0.13078918171637277
10,2.0,5000.0,1000,1404.0574649259902,1730.251870638683,2140.115953963562,3908.5821706510596,4183.588827041918,4504.877794771555,6527.483865566251,6885.486763031729,7822.429986926027,8779.071528282007,0.351,0.16647082240761413
10,2.0,5000.0,1000,1392.2292518375998,2843.6412513236,2969.5198526110808,3767.06189022008,3936.1967100677953,4348.434653689672,4360.402915165643,5322.57966843059,6885.781120166101,9790.796029496123,0.571,0.06678461506796235
10,2.0,5000.0,1000,2465.2792831429992,3673.2201361654957,5110.454141241868,5800.296513979312,6198.772630575218,6487.676954224971,8082.15638421279,8422.255964835553,8916.401221337765,10791.500071481882,0.311,0.07819395098851341
10,2.0,5000.0,1000,1079.518539367532,2982.561551835129,3037.977017356575,4853.654728706222,4891.37724989737,4897.359537003067,4983.218945196625,6991.699414015035,7587.046267748296,9946.69127497978,0.811,0.018639427201194464
10,2.0,5000.0,1000,2013.8796760045177,2662.0797760971745,3242.8469352821107,4452.808043785123,6548.582901983243,7182.6197208688645,7766.585939006048,8115.2408880589355,8899.443517924168,11669.889479023112,0.211,0.10729239719266002
10,2.0,5000.0,1000,3242.0274010042494,3741.5813060751175,5300.960325203891,5976.871508090266,6761.1047201698175,7220.961729698393,7327.670051732522,7404.627311467631,7493.792641563911,8121.473278378313,0.111,0.26804394184790975
10,2.0,5000.0,1000,2092.994143440596,4577.225655216823,5386.31678924713,5412.387721978699,5478.745808901499,5850.486841272988,9082.4889492886,9113.68338454999,10099.260045661493,10383.94598225347,0.381,0.08643824126259332
10,2.0,5000.0,1000,2792.1285739522664,3436.6994435140887,4083.12500013387,4844.33519987912,5022.83036950459,5608.363295352133,6212.692007148227,6564.13547798333,6864.0314748265355,8351.712303051594,0.041,0.07919243178905877
10,2.0,5000.0,1000,2365.8191755362436,3139.0847947380153,4041.3561333115713,4128.791100804359,4304.043401120707,4478.3545364596675,5778.365496726606,6003.969926065543,6573.477835736528,8006.607126875974,0.061,0.045931503281757345
10,2.0,5000.0,1000,2031.4836143072675,2157.867386716068,2260.85191780464,2588.143197790445,5154.017659544731,5218.572893801191,5761.690532004223,6297.247740013602,6299.474065350805,8547.120101753737,0.101,0.04627522624645946
10,2.0,5000.0,1000,2169.264363140401,3542.349727161403,3817.8374703978525,4265.360828371859,4593.894112460175,5122.884898996261,5572.688856183883,5757.685604294283,6677.882238887789,7464.130891118513,0.251,0.05982203890618441
10,2.0,5000.0,1000,2195.20513599062,3147.007192982562,3593.901733422045,4626.682011034029,5039.780791392173,5218.357001855197,5794.732303512424,6628.654284743213,6704.005237407545,8560.206263653892,0.211,0.004061458365323987
10,2.0,5000.0,1000,1557.5214142548198,2150.6735156801133,2165.1665097297373,3246.3800888841615,3921.7455439020896,6678.975017864823,6684.197934182716,7371.325177170951,7824.51150164717,8680.691376187968,0.121,0.12459669566766501
10,2.0,5000.0,1000,1826.1002345891247,3308.3323163444206,3711.7405567883447,4693.024820903858,4828.4614338091005,5019.082731173648,6756.518368874809,7373.156541731046,10272.189233983927,10387.932781345093,0.391,0.043834976057945015
10,2.0,5000.0,1000,1614.3776716928814,2228.662716932513,2423.9213921089777,4228.757142216431,4398.66776382144,4805.904704169965,7402.518893749787,7466.076858676969,8001.7587228652765,9330.390693381258,0.201,0.10431978540754004
10,2.0,5000.0,1000,1922.4025563976215,2068.5952038764754,2464.9998379943154,4620.450550015318,6148.483076950705,6162.47256600474,6360.029262194086,7738.4423738268515,8248.283216217627,8860.509548623362,0.311,0.04452973882054414
10,2.0,5000.0,1000,1567.7169410201182,2510.2445750445786,3577.483164644356,4371.483487154054,4951.3793424861005,5620.041687792467,6161.021613521913,6326.7197468544,9782.69257801175,9957.19131345693,0.701,0.08280033552073454
10,2.0,5000.0,1000,2158.7354093573827,2400.46376281737,2825.619182645016,3308.142212084211,4068.2549445333552,4453.911239915061,4542.021446198563,4813.8308262544015,4937.971112122323,5826.017538374221,0.051,0.15177386106789825
10,2.0,5000.0,1000,3021.4207870151604,3880.866517098426,4644.082168469591,4876.112342886077,6014.557322218915,6132.969262330323,6386.246998114844,6466.902922071946,8765.728158202084,8986.30447802967,0.011,0.1056245529056801
10,2.0,5000.0,1000,1787.7769775925985,3321.1498292011793,3848.4265589949705,4456.129741446759,4813.8108277006595,5338.793334686589,6365.944160384449,6620.367588464369,6954.766695452928,7229.533502820173,0.431,0.0075051855733569515
10,2.0,5000.0,1000,1908.0865890733025,2765.617945767095,4018.492108997595,4317.637443213796,4397.096712883811,4668.880904410191,5502.773347184875,7543.525288373685,7749.571963828237,9612.882285178928,0.241,0.016083475113659765
10,2.0,5000.0,1000,2575.715724020377,3136.7976015593167,3696.1471170702066,3710.06296081016,4312.725945918515,6532.826564639421,6829.737968032662,7136.50601135057,7269.674049807961,7729.330617446765,0.011,0.024406899980638268
10,2.0,5000.0,1000,2398.9694154955223,3716.4802955159585,4117.058606659945,4449.988802647415,4510.69762871961,4563.48382801661,4697.816962237641,5382.98967900275,6629.154542101333,7195.456993683703,0.121,0.23067757017746335
10,2.0,5000.0,1000,2437.78633036865,3976.282565915925,4355.2314064395705,4494.506939605741,4946.956825885165,5402.807660144707,5975.743747058842,6001.667836671543,8128.1091959090345,8948.265788895078,0.131,0.04635222303070678
10,2.0,5000.0,1000,1218.1808710108057,1979.0414410742583,2053.358523103036,2539.8716392580354,2965.469828757852,3153.4167935268565,3365.2061051498376,3738.219485934506,5290.470122896723,7830.664055890393,0.161,0.2745889607887589
10,2.0,5000.0,1000,2642.7213930952475,3869.57688279854,4550.988789206445,4912.958430258552,7474.528496363741,7873.480547553881,8596.54368962474,8829.766970068933,8887.87234699649,10133.728737787807,0.171,0.10697798250068864
10,2.0,5000.0,1000,2157.77049182293,4107.503926863959,4643.510930163968,5769.94894807674,6103.348653135511,6745.605742906841,6770.496453877294,7141.704452774238,7235.302714034439,7617.514751982433,0.301,0.1356270266261905
10,2.0,5000.0,1000,1861.106813923268,3278.746593763261,3590.5045647750626,4253.716710211054,4462.591411775307,4974.586868345912,5019.653628784186,5221.654600222038,6887.555894293778,7085.228521974163,0.331,0.04708435984179434
10,2.0,5000.0,1000,2330.975035363499,2824.637448141199,3522.693968950977,3908.1555183691903,4141.211293708886,4376.72423911123,4667.0608026252685,5031.249107038106,6160.428801581794,6796.595745115762,0.011,0.11752488891923733
