n,beta,eta,gamma,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15
15,5.0,500.0,200.0,490.7086038431495,494.0685356085245,523.56478131435,606.064026885648,640.1012793867149,646.014496237294,648.931043465454,678.0377710420499,698.2667818283255,712.2448883290718,728.5293143019246,738.892091240123,786.4973647140763,814.3471070879476,877.5409791563081
15,5.0,500.0,200.0,385.22416072561145,532.9265522155356,554.4854820927155,618.8992843934386,625.0966229708663,636.029992627525,651.4199131366983,656.3645294016749,661.1464010873758,675.0661885633244,677.4349199003955,701.7233074713117,713.879287264445,769.7961126937462,813.9576387715451
15,5.0,500.0,200.0,419.09273633988505,562.6745162212476,585.4682889396495,594.4312038763387,614.0272088816646,680.9034643424218,700.683363442527,706.5428135511668,727.6690486079455,734.7016814139562,758.2479039886044,770.5039664526693,781.3952890390227,793.9300617201695,929.2794213778907
15,5.0,500.0,200.0,627.4676039270178,640.747580032667,644.2631950202473,653.58479891152,654.35952250331,661.7915309061767,673.0309026482964,674.1108450660998,683.0537752265229,700.4909147325643,707.3147125933722,720.2520167288403,791.7997323612234,797.6055760298729,838.2259885508428
15,5.0,500.0,200.0,475.147343408566,523.0420735401071,538.2516181462609,593.6141644364639,625.5276036291489,636.7877347530905,646.4450012846272,646.7800451113519,686.6525995380364,711.5962178386113,763.577494965027,780.2771706387354,783.1269478286247,798.7884199142927,801.5338424165034
15,5.0,500.0,200.0,437.6730425072022,462.3255562650747,593.4170232144738,609.6956685584277,627.2648240432994,667.818341450839,674.1139548510831,680.4367752054801,685.9752514587257,706.1340911964636,710.9209785511898,719.7141152707298,726.8237740431638,775.742263272867,809.5668694760367
15,5.0,500.0,200.0,396.77863101409775,418.4949824556878,419.7101089642614,537.4698119055114,545.7282709595279,573.8966598135927,588.3964493597741,614.2928040232841,631.8575081815252,632.982123837336,644.9257898958039,659.2587995015501,708.2326483901186,729.2151735828857,877.0651972895679
15,5.0,500.0,200.0,553.011383397852,565.3681606170012,573.689754054142,576.3158399773749,582.5001616390934,602.8315281583523,606.3018927564843,629.3795569461579,641.3172582509067,669.0588336614504,697.3009009822922,699.4517395454043,715.3386626211643,717.1568271434347,827.8641683994656
15,5.0,500.0,200.0,382.25474072920844,443.87780993636636,465.19018296433893,483.40945978184476,598.4565038916974,598.7885648971643,619.9867735559769,634.097546132204,660.3775519697496,668.6954342158989,681.5275457844511,685.6371875084615,691.3525744802744,702.8299337633798,732.3909529214139
15,5.0,500.0,200.0,393.3373375115156,495.1446436725972,555.7623186952047,564.6079977043366,592.3096425068263,616.5769015667017,647.8199572971057,647.9801392221921,669.1495505235878,672.2374348210674,685.3111497522419,718.116172026764,731.6500351425832,736.6366038565799,766.6157974077105
15,5.0,500.0,200.0,434.66467396198186,486.1154810170899,564.024776239864,589.4330923193489,633.6976828901807,643.8879457505508,651.0546850184535,656.0530408289484,661.4268177966812,782.4880199812959,793.7664538420746,797.5030947390854,804.4260940889949,816.8429738016752,909.547225220624
15,5.0,500.0,200.0,459.8507252529493,481.3859338051829,486.9563112788548,511.20279610045236,577.0918809608363,584.9267514814574,605.2590200332443,692.1122247448253,696.514706803135,713.7547680835225,736.7152618389389,745.3426933396171,766.3024118408255,768.4748800664818,824.990261856639
15,5.0,500.0,200.0,505.4551776888896,550.1988470833097,563.8844976219714,571.488641195673,660.0705952891311,680.1272781019618,693.5130557932131,699.5152216717089,702.4038101012638,720.5095706079693,747.892739364554,798.0008156090676,814.3215320606629,853.3689031563237,866.5878164338942
15,5.0,500.0,200.0,545.0972044227422,601.0210512213908,640.5785961629364,648.335344433305,659.513941663482,663.0981543429443,669.6396955064445,703.7681551943526,708.0067160016849,752.6335573607529,769.4442341370737,776.3374182468199,779.7691336377043,784.2937633010608,805.3940151779825
15,5.0,500.0,200.0,517.9576064820461,524.595572097804,528.1279007708711,536.3804398975823,537.566418815208,588.4471161062345,592.88986218511,600.1500140855487,608.7031675621544,616.0167866308744,624.9448993287042,632.8121767459377,687.5372412427917,731.9616965719144,754.0778711257775
15,5.0,500.0,200.0,461.1497535854605,538.9799528767172,546.8024135550527,547.3272419169995,561.8323817894711,597.8271746358836,629.8777352460022,636.8335613009474,648.8541752865644,657.0007959861931,666.5453349428486,685.9575385960261,711.8195559543317,777.2043938891376,791.0496363014685
15,5.0,500.0,200.0,493.98041419043426,536.5741988367405,580.0167792643861,594.4922773448652,594.5510789923194,639.9510284848272,664.204746768406,712.3604634109196,725.1044317018352,758.0054052420359,781.4942521918512,787.1631362658325,802.5406173716958,811.9090160280913,852.5117111302256
15,5.0,500.0,200.0,539.6471165312732,592.7465454565402,612.1227896820584,615.5364473601152,618.6504650854547,640.7557973689233,643.9557575642174,724.6191228295505,725.9971051013971,732.3570945251535,744.5322194046043,794.2877329562905,794.8525387953839,805.8187818170569,819.3783021299257
15,5.0,500.0,200.0,332.2396257747689,406.3846978970382,613.5266154192022,628.8243482394716,635.0433935187673,650.7405001566192,659.4774854265091,679.2080029803919,711.2860324448743,732.636076599838,742.1001294003148,742.9065557229568,777.1315240687561,818.4718821129976,864.2947823023424
15,5.0,500.0,200.0,467.0866079477129,519.8739829312369,538.4860666526672,549.3106875541289,626.5279993692081,637.6405068066335,641.6619555030143,661.5300699574798,662.9432565834195,674.9475400345134,700.5900634475911,711.3741631183634,721.8122063381128,733.7583431031941,761.5950812448264
15,5.0,500.0,200.0,479.9270819019464,508.6289588820778,535.1377013519931,551.0364837424036,570.4862461732428,575.5421735005474,587.3973349808316,594.9608369382015,611.3890968059441,633.4314935863654,676.1907584874257,685.6056787033169,705.2663976480274,785.8200601027245,803.2704409388674
15,5.0,500.0,200.0,531.1041706109804,543.5576219851744,566.3311873301063,579.6263347125955,602.3487925025959,609.3652482703176,612.1246264752369,619.1573212580581,643.4270521226526,644.6806548615891,660.2009624935478,707.5557069722079,722.4970969459956,751.044322093524,758.3457795917371
15,5.0,500.0,200.0,577.3456005624794,582.8357832476202,616.669171130646,621.7495540671126,633.7966824126154,652.0951886897715,655.7865068200366,670.1843267425718,678.1731991734972,746.9137965604025,752.8577716418519,779.1247722152831,781.5845645038098,785.0478598592952,825.6433311562113
15,5.0,500.0,200.0,500.27834827470525,586.3931631762575,592.4849213294401,655.5208393840729,668.5705483659198,714.1070878143229,726.4463288037263,741.1821093057495,747.9159585991001,760.8568861016838,768.9860233330942,812.5913129553159,819.9197388751908,859.7138674533328,866.8814831819517
15,5.0,500.0,200.0,468.0384050642839,550.3483486605669,560.9776624801359,571.3763911556753,588.6922051964334,624.4022510888772,652.5181885994062,659.3302021331251,706.576686161557,715.2260037547981,734.5697204028032,757.8537358635193,762.4487601771115,793.5291885013983,797.409170156819
15,5.0,500.0,200.0,359.5344394911085,527.3778446345535,545.2848825020866,545.7796932536972,603.5072755142196,624.981546697374,633.5591095758144,638.4414590333433,661.8339473779018,701.5952372892936,728.8559553885293,744.2622802403293,755.7329393083066,781.4208619433425,917.1399472178895
15,5.0,500.0,200.0,381.34553886584536,508.8087385943279,534.3881163043773,537.3484406136479,575.604164262588,583.725516448292,615.3867184151115,689.0984414764698,694.5038025119866,741.2980188801278,744.1262529728397,756.936430691575,784.8057429654315,796.2273639462117,861.1864102766413
15,5.0,500.0,200.0,448.38182181833963,451.36970440395214,525.6169220068016,538.9096683190903,561.9862313308151,632.3222901852846,650.469664280502,696.6597828305754,719.2675258211735,731.0493273911306,754.9894355987223,768.3062468532329,773.5643917991716,846.7812200770164,858.619922928293
15,5.0,500.0,200.0,462.94834024277765,489.83208123845634,568.2405109328049,576.7959911050156,606.7786108211797,612.9252977230553,619.6167725696878,619.7642469366565,621.3936803387787,628.7550965658811,650.6797413211207,727.074151351268,749.4893673789024,854.676463531838,879.9222451877879
15,5.0,500.0,200.0,443.91425215223524,465.7764723985971,538.057035060795,574.6350191852955,655.5732215478804,660.185427536213,669.0904084727836,706.6170266895979,733.6919659666587,739.719811760012,754.4376557450904,765.4207934802369,794.6288662262938,820.0680582065683,837.6965552216271
15,5.0,500.0,200.0,516.932495888004,547.8665843252345,586.046016208704,590.4312783102055,642.2045704918567,654.168370847493,661.1408458989947,669.4007908263493,735.4349365349188,742.6554846481199,743.9243451547287,765.4667823481882,801.2001791647332,809.8952920313968,849.9551222236623
15,5.0,500.0,200.0,524.3636634006205,538.9345023112874,574.3859620683468,590.2075434100634,591.8873707436089,606.9101428143516,628.7613958901911,631.8712430049667,637.2413401337454,642.644953871958,690.330300189554,726.1080365602063,756.6465706544789,769.6893754987944,856.2961108899559
15,5.0,500.0,200.0,327.7171818644709,459.2853861940994,474.4877787091143,483.8603011160035,530.6504808776783,533.6442528081341,543.4940632635843,622.5607862284382,624.6474901200905,642.2875165917403,646.4335561820797,656.9632219182377,707.7716406541854,720.1816549186068,780.5717209555504
15,5.0,500.0,200.0,536.2785680910154,572.2063246027135,586.8555145811958,603.1057240514492,606.4402324196517,629.3038203137233,634.3901529972982,636.9147766055812,645.2558475026465,743.3875177445203,781.6528079003847,811.0659329018035,811.3092104728312,812.6880682832219,912.8559503573771
15,5.0,500.0,200.0,528.9729701088422,545.5353684629356,585.1234505006395,601.478808651136,611.0053048602847,625.4156421086805,633.2677983683827,641.5079906668299,663.3147555463383,676.9710154206867,693.9045022751645,723.441448371085,765.9982757882332,772.785518058723,773.0100513574935
15,5.0,500.0,200.0,501.7130508895037,535.1702496536489,539.7440513106171,562.2112963199954,579.6060691847739,628.7538313128362,634.1802910988927,639.3401798357053,665.3972416419134,676.519632062578,726.7326013674005,740.6540779562912,752.675837477876,767.4728712379758,885.7906270095161
15,5.0,500.0,200.0,376.60442700711167,449.16764696761845,543.6117916603746,576.1084750060345,609.408729428935,636.8045189468644,637.5161816029021,644.5535766955907,649.2791957686013,655.7641540098678,662.8726969106942,665.058192130346,671.5222192189551,693.0203177363552,760.2687948018304
15,5.0,500.0,200.0,441.7000410400293,521.6898950563831,542.1998200835008,546.5101530332167,550.1151680684693,550.817659295351,564.9281187824191,608.2120103125392,614.7243579294932,619.3815561038576,628.185043253188,636.7347831584262,666.3705465220453,701.865087706768,780.0699333783759
15,5.0,500.0,200.0,396.9046448859764,442.7641131497852,583.733849546079,585.1292654335368,626.4543447557247,655.8666901067703,671.4443764553894,686.1943311492907,704.0506870951758,712.9968614572788,771.7018372067699,786.8512493950078,813.4298135377526,839.5192693614994,862.7726250595791
15,5.0,500.0,200.0,508.9971872391935,535.9779290791319,593.9502458677737,620.3887042080171,624.746135202252,632.5792992245894,636.8610875768592,659.400077659277,682.9922870038146,712.5157756502313,719.8597196862819,725.2777891569378,734.737456162502,813.2214511023037,896.7495531564716
15,5.0,500.0,200.0,341.76215495167276,523.1173527264941,528.2684670539463,558.0517517931441,559.1087376153473,598.0444014173407,638.9995978346265,649.3566849841361,654.4291564526484,682.0554725666391,721.5958636375537,728.7428563256611,734.7674935624465,746.1309823463823,794.2784494173733
15,5.0,500.0,200.0,485.4239040481952,501.7956098577583,557.7724003394173,563.4721974339193,611.8709081984382,649.8355891568854,672.245827455302,679.094664876857,683.0368060551239,728.5649131545122,740.8290280218788,762.7466480375568,789.0505840996549,801.8590651862205,845.8963356254326
15,5.0,500.0,200.0,453.46325598902564,453.69505556061097,520.0983126489623,535.6878638376471,570.4487911111619,589.0129194524409,598.8601389566873,607.8182784317601,614.4214770294507,634.8443501705781,639.1616685265199,688.7821087834625,699.4977966017743,741.7092601099903,750.9250111505577
15,5.0,500.0,200.0,483.74665987709744,526.8621015627525,565.9001309471635,568.921187144384,600.2517598279243,654.5052533043472,695.7905854941574,710.1539822130942,738.5900723276725,760.890192568222,766.0687211965343,783.1833079069015,796.3611373978957,801.4613822241529,807.2390796944214
15,5.0,500.0,200.0,509.0712811861472,510.7248886401633,548.1263469453061,585.7038871229661,609.6929008019547,625.1195121130195,676.9479270820868,679.1822468930375,689.7507239581151,733.6450231381285,737.4468729146464,738.6238331015445,747.5618940674675,767.8703129814343,783.4705150572375
15,5.0,500.0,200.0,423.6235605738461,502.74928708273774,514.7350871057644,548.570689051393,565.223559848564,578.7391630107566,580.2321740943987,677.7035139892084,695.9661604247701,697.7476281926246,710.7934364344326,725.3813480628503,726.3800203068156,758.5391534976386,788.923821700627
15,5.0,500.0,200.0,494.10929368787896,522.9629571577398,561.8655905960661,570.4319034127827,575.0307211688533,602.3315646613985,639.4390645264853,664.9375086360856,685.9224885904678,725.208931555444,732.2698179370899,738.9263429623841,806.3760118353679,830.7980794749074,859.7534299804712
15,5.0,500.0,200.0,542.009291362953,565.4111484518,590.3790722740325,610.4563433835549,653.8606214033568,655.4031378330083,657.6102038941608,696.6648905526228,708.9568685590752,712.8794774500086,719.3294003912977,732.5890750779556,738.4235405463589,768.3747848551036,804.247155127696
15,5.0,500.0,200.0,423.5521233854282,452.64137104882934,486.60813640543347,538.3616967141659,558.9731638654771,573.5682636364988,596.8123632737729,604.107331153589,623.4994245360747,683.3083381388485,707.3444810869953,708.7010997659645,750.6846391839154,763.6733953794846,826.8606612730655
15,5.0,500.0,200.0,451.6591866861641,555.4185929767044,570.5823822248656,583.1110128718599,594.9006360455336,595.0254704453696,610.7870500359957,625.4867961243126,717.7661233188296,723.6136981592358,761.808684807317,763.4318844185551,769.0921768328475,784.9359824622861,821.4931418987474
15,5.0,500.0,200.0,382.1940861735411,393.1406749064889,597.0137402913078,597.2585270507943,617.7686077922162,637.6041183740599,650.3181023899024,663.9751546989769,687.326712172237,705.8616074018272,724.0097272837994,735.8114620644491,746.643117729648,785.5578976945417,806.8245241712692
15,5.0,500.0,200.0,479.66018349368073,602.9118394634095,623.4572421818427,660.0955020897451,661.4070467903875,677.9818006638252,706.2247845482968,710.4547320496451,733.8579128996817,737.3823784274241,746.2540311419784,752.3137637473698,758.2217376309259,802.2951204024286,823.3418852561301
