n,beta,eta,gamma,t1,t2,t3,t4,t5,optimal_delta,best_mse
5,5.0,5000.0,1000,4426.352821218354,4988.25015974246,5221.1150011201535,5491.300042598763,7378.425254858971,0.01,20829732.458882987
5,5.0,5000.0,1000,4062.528886685096,5446.554673307839,5676.939724905227,6102.287061151574,6942.615678316139,0.04,93823.56471530808
5,5.0,5000.0,1000,5177.624735887955,5733.526859382986,6098.423094253241,6154.437913155918,6480.698918022577,0.01,3477730.0316803567
5,5.0,5000.0,1000,2905.2158342046823,3835.6449453416744,4862.65242483473,5843.971269734554,6217.003079516855,0.03,263792.1754677027
5,5.0,5000.0,1000,3448.146935068476,5521.736456387661,6420.8184205249445,6618.526108880376,7268.021887577487,0.12,97340.08055363118
5,5.0,5000.0,1000,5611.373703375597,5868.241644313178,5949.357259083332,6006.709212788908,7655.869334501558,0.01,39335226.86632024
5,5.0,5000.0,1000,4492.625504312305,4861.852456413466,4919.040775679434,5072.22577812159,5835.827935935747,0.01,25241399.455659464
5,5.0,5000.0,1000,3485.1891710841073,4093.8246312327474,4280.84327337413,5269.801942822459,7223.657287444743,0.01,14038900.768235356
5,5.0,5000.0,1000,4460.079198348054,5101.7749668272045,5287.980218243088,6023.512198240922,6631.489697286985,0.01,12459960.35271316
5,5.0,5000.0,1000,4719.671361071858,5777.831417849152,6130.046919487598,6391.759806683059,6486.432681852778,0.02,340336.5501275764
5,5.0,5000.0,1000,4138.219110380936,4458.333523959888,5127.6930638831245,5827.146130439399,6157.873428641022,0.01,14968453.47059755
5,5.0,5000.0,1000,3486.130102636393,4386.205572572857,4954.367546137353,6321.0254879003205,6669.54307197451,0.01,1535940.8658765312
5,5.0,5000.0,1000,4573.217601976181,6153.604440516848,6441.447623589578,6506.616080423408,7012.754600298488,0.03,230588.3684431785
5,5.0,5000.0,1000,4706.110452665622,4838.001369449943,5192.563925086408,6340.244333835825,7011.8273174858705,0.01,29777741.84763968
5,5.0,5000.0,1000,4832.96450473235,4905.64771362908,5058.8341277334,5734.596396035762,6832.789348403088,0.01,34315577.765058674
5,5.0,5000.0,1000,4590.903197662171,4659.8850436580105,5366.973633814604,5890.963046661476,7273.084948384975,0.01,26072356.513250243
5,5.0,5000.0,1000,3060.93645922949,3442.9423327563936,5031.662792659163,5080.264837439276,6622.513849065443,0.01,1191010.8685493818
5,5.0,5000.0,1000,3368.222815863451,4113.193851502288,4838.251659509368,5540.943916495306,6716.463122362139,0.01,5197813.120875901
5,5.0,5000.0,1000,3787.061540203441,4564.347521771078,5133.104517701554,5690.530072964517,7090.711898185197,0.01,7933571.971932498
5,5.0,5000.0,1000,4230.049944672297,4809.371804715283,4826.032959230117,6171.10231189183,7076.878986703974,0.01,17637083.844720244
5,5.0,5000.0,1000,5057.026692392888,5135.231541098239,5490.078482092905,5898.79930476788,6750.759711517929,0.01,34900382.11725558
5,5.0,5000.0,1000,5231.789746332645,5890.90500716257,6273.031205215673,7351.788922471343,7659.059649619222,0.01,14772981.946497343
5,5.0,5000.0,1000,4015.3079801515332,4868.777325786594,6012.395320735867,6158.590709515127,6213.545605026871,0.02,19689.164276389296
5,5.0,5000.0,1000,4587.707777894191,5141.258983261264,5641.911444126886,5732.791916333812,7136.990139132955,0.01,18455989.049488384
5,5.0,5000.0,1000,5387.758605150432,5832.352075319151,6502.455214912452,6512.907565617847,6560.712889051154,0.01,5707920.419585617
5,5.0,5000.0,1000,4473.035309622292,4748.045074050853,4959.7102492125005,5856.620696726558,8224.386775274843,0.01,26514628.360605083
5,5.0,5000.0,1000,5724.673696339688,5744.298480081124,5839.679787105035,6068.828317923041,7251.757797310183,0.01,44764106.31575012
5,5.0,5000.0,1000,4621.134719075392,4997.982453534543,6168.892245026085,6551.408453182334,6753.808441686881,0.01,282788.845650796
5,5.0,5000.0,1000,4064.589692390701,4787.781426080721,4998.668483188798,5425.864664614809,6228.478512991406,0.01,7054452.197054504
5,5.0,5000.0,1000,5924.499899123797,6159.682674680087,6216.2279949713065,6763.803846783327,7308.411026120189,0.01,39478265.00682494
5,5.0,5000.0,1000,5713.619713455545,5965.593742047437,5982.716681408292,6181.4832516744245,6604.675019788869,0.01,37078991.17373467
5,5.0,5000.0,1000,4518.724879309617,5646.288153481789,5934.7708353693515,6591.671445649439,7193.930039657629,0.02,144598.26213830555
5,5.0,5000.0,1000,4062.376091787524,6060.858024017772,6754.30597585194,6800.303022332627,7385.11504615778,0.08,278497.0006126029
5,5.0,5000.0,1000,4408.591584747644,5064.960180227562,5555.815039829601,6411.492129251046,6679.265050827441,0.01,6161797.349945049
5,5.0,5000.0,1000,5335.685835247121,5984.035201236742,6355.755271758563,6366.562490345722,6441.016823291548,0.01,3255399.9973435286
5,5.0,5000.0,1000,4031.902463574705,4846.04033752852,5527.92955549089,6230.459187282968,6602.849577238238,0.01,191762.97851045843
5,5.0,5000.0,1000,4572.755131384133,4684.205906195415,5783.696132897212,7043.167097819812,7412.027153703937,0.01,5662762.548141679
5,5.0,5000.0,1000,5757.3170099812205,5970.388118631615,6229.208338558603,6700.144132825785,6797.582854056023,0.01,35386346.773787946
5,5.0,5000.0,1000,4450.529084798587,5144.707453435581,6116.697046919415,6617.128020353014,6819.913590684631,0.01,224269.04946988414
5,5.0,5000.0,1000,4467.70748361233,4633.969740263727,5130.621611524301,5429.604537066311,7051.787103808219,0.01,27818113.90959631
5,5.0,5000.0,1000,3068.273203502267,4913.49618967729,4952.63982086153,6107.135821947113,7142.052369757631,0.1,24236.21534598097
5,5.0,5000.0,1000,4743.199611948436,5056.479397803499,5058.540718820805,5152.674883713224,6418.853944785245,0.01,30178691.641472742
5,5.0,5000.0,1000,4445.056568339772,5058.16671016082,5152.156988711841,5956.455172880403,5960.336210104657,0.01,7932757.711500566
5,5.0,5000.0,1000,4628.7717408426215,4684.51242696785,5593.823606484201,5788.3379812624225,6264.212384650144,0.01,6188265.990059659
5,5.0,5000.0,1000,4031.1052039701817,5032.075420064908,5283.492376611963,5608.218869606813,7377.918926378385,0.01,6828121.7305627875
5,5.0,5000.0,1000,5184.570580502531,5546.088736663136,5714.978255635708,5894.373154374054,5919.249521684304,0.01,13566350.04102318
5,5.0,5000.0,1000,3562.807563945664,4814.842817253315,5085.3880173186635,5085.582828608642,5915.068740578741,0.03,356252.71400797577
5,5.0,5000.0,1000,5028.764236314864,5878.2160536866495,5962.972383428822,6169.247503896327,7264.516825117486,0.01,9805241.882097658
5,5.0,5000.0,1000,5059.609826923572,6030.045261426059,6428.753641937223,6625.220955853822,7034.095857005754,0.02,682113.1739238766
5,5.0,5000.0,1000,4056.9776779395024,5977.102075609413,6246.828425684203,6295.83159115924,6956.409440981697,0.06,98753.17114393125
5,5.0,5000.0,1000,4820.438876597141,5508.904967024379,5516.627069123384,6226.722301483853,6658.957115836324,0.01,9515395.615139637
5,5.0,5000.0,1000,4510.112370791128,5297.51328204636,5655.632746989553,5686.061878389744,6167.033099398139,0.01,47405.67314626423
5,5.0,5000.0,1000,3795.7552899592515,4213.138719321958,4306.070454731673,4563.8739205980755,5286.249734330433,0.01,19047646.359396894
5,5.0,5000.0,1000,4815.764767628343,5535.4943028150765,5770.282679696987,7921.6522129885325,8069.604869141228,0.01,15955646.833370922
5,5.0,5000.0,1000,3228.6433301129737,4759.4545815683105,4886.0134557165,4933.9088638740795,5806.676739590413,0.04,417019.3876232344
5,5.0,5000.0,1000,5095.1111436880055,5198.683270577533,5522.335229504088,6829.5194009018305,6972.940094861006,0.01,33582230.01746997
5,5.0,5000.0,1000,4001.5234308426593,4775.18625521658,5015.34107289289,5032.80864954485,5615.046851926387,0.01,735345.6080099698
5,5.0,5000.0,1000,4680.0741488732365,4978.538212265548,5611.9946111329655,6922.634575010085,7173.461170225012,0.01,22733375.1462396
5,5.0,5000.0,1000,4570.044843104648,5601.404271778437,5863.609750699207,5870.88182542713,5971.375383707924,0.01,404087.3814781301
5,5.0,5000.0,1000,4116.111838472121,4491.514365278039,4994.9792967896365,6897.153014738131,7269.986892987001,0.01,18450268.269575547
5,5.0,5000.0,1000,4311.5284757895815,5387.6586592584235,6079.305964472288,6392.419826132049,7065.238516329407,0.03,47700.56390104911
5,5.0,5000.0,1000,3627.469439724042,5035.5485748099845,5730.876676549264,6790.9600155251965,7192.50436649165,0.06,51605.17590937615
5,5.0,5000.0,1000,4293.922479056657,5056.836919278771,5196.63821007366,5692.318232906268,6942.912472993026,0.01,12483496.992537525
5,5.0,5000.0,1000,3931.6528517046427,4613.060886436469,5580.165984760633,5933.428075619089,7489.1604492098895,0.01,7773178.091490157
5,5.0,5000.0,1000,3546.8186734238275,4936.966234317037,5939.736988836479,6017.157516819329,6427.953562858792,0.06,42977.84367305258
5,5.0,5000.0,1000,3287.1433276100083,4742.499846485682,5178.116476538402,5890.275694118298,6956.26483749803,0.07,38645.584759932346
5,5.0,5000.0,1000,4578.803609625313,4852.261518712992,4879.365429820293,6594.515419571961,8042.094020435773,0.01,27007337.71364998
5,5.0,5000.0,1000,3820.497153199765,5423.086311284811,6123.371491679074,6184.728254191619,6496.917205622627,0.05,8743.985773883436
5,5.0,5000.0,1000,4260.405853689609,5630.746338702076,6035.551606037482,6313.8417763047555,7451.611072534521,0.03,86902.52144939601
5,5.0,5000.0,1000,3300.6915463636,5474.827537183266,5530.401277740997,7216.026209442909,7332.905792968023,0.12,78010.65521785976
5,5.0,5000.0,1000,3290.2520701435037,4443.979014410988,4727.175224818486,5120.366543885256,7622.056785276307,0.01,4296626.229733868
5,5.0,5000.0,1000,3631.5417315388777,4101.925967585583,4214.406463941496,6473.035494507393,7600.804785263405,0.01,15400307.148910932
5,5.0,5000.0,1000,4962.679575670227,5826.428652110946,6101.288359655771,6187.342944263829,8017.542539861592,0.01,15347447.241941314
5,5.0,5000.0,1000,5679.616374567677,5689.309274690527,6104.205518126417,6221.924132290502,6575.902535250169,0.01,31353995.33434142
5,5.0,5000.0,1000,4561.80244298289,4614.746568536397,6066.017309332137,6124.724966846241,6686.595539903735,0.01,4730.057030965698
5,5.0,5000.0,1000,4289.923130062392,4366.644862845345,4459.933371551377,4515.1446669187535,5985.341656581575,0.01,32171305.203510053
5,5.0,5000.0,1000,4629.2746380917015,4769.512343240978,6166.107076798356,6183.346041416344,7294.486607892066,0.01,2950263.905212819
5,5.0,5000.0,1000,3821.124063218161,4414.336237275189,4672.881141507367,5952.081777581317,7246.346652734162,0.01,14577091.730196392
5,5.0,5000.0,1000,2948.0753045804577,4130.653715002043,5635.381858038118,6440.6093671540375,6696.878715423343,0.08,26675.727294499968
5,5.0,5000.0,1000,2674.698941939492,5505.571403042926,5715.71617957762,6176.5328575338945,7671.862300082607,0.24,8324.77015419121
5,5.0,5000.0,1000,4366.802063778323,4397.8410405303775,5486.028880956657,6081.434814127814,6385.277888105068,0.01,1327444.1893397793
5,5.0,5000.0,1000,2239.5263275697935,5334.320539958984,5361.645215051945,5808.686182175149,6094.552988247015,0.21,2263601.780654089
5,5.0,5000.0,1000,4589.579086568481,4928.437400144191,5156.224140727646,6310.289797776852,6520.916641146378,0.01,24352368.028139904
5,5.0,5000.0,1000,4079.1710379141705,5509.254251118489,5787.536582170609,6412.663074248336,7156.161710943776,0.04,63986.35316242047
5,5.0,5000.0,1000,4414.96932972331,5937.720122602865,6568.079327433945,7156.488946394812,7283.1817015036295,0.05,344385.6075518634
5,5.0,5000.0,1000,3775.602584716325,5098.993692187336,5634.594772391454,6170.701626665039,6486.769448595013,0.05,75814.59544873072
5,5.0,5000.0,1000,4311.6027109452225,5383.950080437559,6113.62225309316,6144.787864148111,6161.580585130661,0.02,4256.826592360944
5,5.0,5000.0,1000,4502.644398775855,5488.506246625979,5615.443193819304,5758.04317985163,5760.952505039807,0.01,82841.09827462559
5,5.0,5000.0,1000,4936.212774422027,5188.567805577016,5465.437020278834,5668.078932522443,7764.770567250383,0.01,31726943.551414292
5,5.0,5000.0,1000,4169.152251474226,5075.598902619851,5327.840227928377,5459.5731337514935,6113.7451261372225,0.01,184924.13684252018
5,5.0,5000.0,1000,5654.6767551896155,5926.728087548354,6010.239307493033,6284.568249196344,6406.545702855899,0.01,28123593.827283785
5,5.0,5000.0,1000,5827.612701488537,6122.936174757674,6361.913921071626,6669.04268520231,7872.821020659935,0.01,36653349.43318872
5,5.0,5000.0,1000,3857.451803173929,4336.020942987532,4818.0777914964565,4943.25838054127,7093.105109293965,0.01,17994282.499072503
5,5.0,5000.0,1000,4414.451018463979,5856.97905525303,5892.187020708339,5968.324731843936,6637.222058286815,0.02,289693.5020186283
5,5.0,5000.0,1000,5278.4207526579185,5603.511788384529,5814.538509805496,6274.423631367719,7481.982904581596,0.01,31303501.291394383
5,5.0,5000.0,1000,5386.015105661831,5964.649655836011,6064.64771126517,6926.837962717578,8110.7073805763785,0.01,25653346.263000846
5,5.0,5000.0,1000,5549.769860771496,6320.4926071104455,6581.547710063711,6770.965276150676,6776.345219122515,0.01,1888256.4267132706
5,5.0,5000.0,1000,2696.9385025135816,5227.419689701187,5950.709035078825,6151.736025027751,6416.919776639448,0.17,18370.455121812593
5,5.0,5000.0,1000,4842.596800208745,5322.351292283951,5547.848284763297,6015.099907722221,6285.680369821182,0.01,12464149.466949277
5,5.0,5000.0,1000,4905.415242723029,5383.3616139895385,5579.297684858204,6354.415735927314,6842.04412553395,0.01,21686553.667766407
5,5.0,5000.0,1000,4637.162760517939,4798.744807024226,5802.924739156259,6203.415887312156,7109.9197744313215,0.01,13988084.18335293
5,5.0,5000.0,1000,5134.587752446175,5542.872982369826,5842.716199185558,6293.036491387911,6323.733290233749,0.01,14297550.851147903
5,5.0,5000.0,1000,4627.366842365444,5205.102924512938,5826.750125816399,5859.09345359918,8153.156956720659,0.01,19595021.384930633
5,5.0,5000.0,1000,2715.8409039527724,3644.4694486589688,5466.933146980617,5783.682847524936,6816.774939364325,0.07,126365.8520654437
5,5.0,5000.0,1000,4249.335355642159,5625.030823335825,6804.259533355987,6960.225366623929,7034.672510323506,0.04,240758.20381723356
5,5.0,5000.0,1000,4078.175831948731,4511.64516776408,6593.093437855714,6888.724023498963,6942.000735881265,0.03,71718.81174833304
5,5.0,5000.0,1000,4567.864962187357,5060.072048330378,5659.358694087514,6195.698236175208,7139.826543627966,0.01,17039537.16650037
5,5.0,5000.0,1000,4072.1499825000346,5308.579366107672,5457.880294105229,5573.232843668546,7223.302488246832,0.01,904055.544708695
5,5.0,5000.0,1000,5094.943250630658,6350.331884407389,6486.55463413447,6847.855002562511,7219.019581857585,0.02,277614.89858489414
5,5.0,5000.0,1000,5022.955799119054,6060.343632746268,6234.543594193191,6369.099188682305,6578.75405787556,0.01,488234.5080548065
5,5.0,5000.0,1000,5454.545338432407,5747.108946403851,6499.704222995635,6527.548934389622,6529.617792282365,0.01,8761303.629724495
5,5.0,5000.0,1000,4812.719611410152,5979.095251419424,6133.697894490988,6788.158005922663,6909.458460955762,0.02,159446.27411225348
5,5.0,5000.0,1000,2857.2890824026663,4373.354547666975,4529.382113894162,5376.382179717182,6974.494287126814,0.04,213444.02093237423
5,5.0,5000.0,1000,5805.275462271802,6002.558446805591,6229.572286007822,6271.331227617376,6672.129274983537,0.01,37140379.4085351
5,5.0,5000.0,1000,5382.8578017318,5641.450268022046,6396.160713758678,6833.36452740322,7216.242838146797,0.01,16145237.892858202
5,5.0,5000.0,1000,4599.097376594884,5486.464909793737,5714.042580213669,6104.483773841507,7439.169662656501,0.01,9345975.963318724
5,5.0,5000.0,1000,5039.787769580233,5308.797727913436,5485.098477731055,5529.664425124849,5735.425668248523,0.01,18239181.62675123
5,5.0,5000.0,1000,5007.033113937678,5498.293806144839,5647.036242875023,6027.958723915226,6226.91988556962,0.01,8878130.641971657
5,5.0,5000.0,1000,4782.984720620641,4952.516461955582,5156.808687700857,5158.247836689,7115.431123751011,0.01,32736399.634888813
5,5.0,5000.0,1000,4303.010642188709,5133.21728943052,5225.055642509311,6101.075366295534,6566.650434415271,0.01,3600343.1369696655
5,5.0,5000.0,1000,5300.77568292686,5749.405674564747,6050.604608825873,6471.435093557047,6961.452592494527,0.01,21078791.474422075
5,5.0,5000.0,1000,4182.457924990986,4697.192156766394,5647.324388297472,6182.06537305485,6957.660887660549,0.01,6591601.652877242
5,5.0,5000.0,1000,4669.199607886476,5385.4366430889695,5824.562744078915,6332.253379100875,6393.734982327695,0.01,342813.74334548553
5,5.0,5000.0,1000,2715.5176258822416,4523.98434539542,5157.7537995820385,5896.87808718234,7311.048715024554,0.16,32442.874583185225
5,5.0,5000.0,1000,2329.193372559084,4603.952756521765,5205.813672664311,5396.525700878158,5765.3249442630895,0.15,367139.6165520183
5,5.0,5000.0,1000,5483.751558185897,5528.188249635645,6395.250820938138,6481.875648386803,6952.069985661879,0.01,10796351.377506107
5,5.0,5000.0,1000,4349.242243232789,4618.735633041263,5239.093797546388,5724.466403075027,7899.672378711166,0.01,22649665.084953308
5,5.0,5000.0,1000,4116.303197471709,4396.187936382174,4994.27780860114,5064.1583391750155,5515.624616119797,0.01,10906968.024215678
5,5.0,5000.0,1000,5248.279619667421,5617.47769186174,5964.730885025213,6155.73155090809,6296.694685695694,0.01,10193629.457013529
5,5.0,5000.0,1000,4805.863932233697,5227.863174765436,5274.489645864091,5613.767030143611,5853.9553553579,0.01,15073739.98907737
5,5.0,5000.0,1000,3192.5696647925906,4181.341998343589,5461.558874615664,6586.295704086768,7725.713039879852,0.01,5290.133216199935
5,5.0,5000.0,1000,5503.5226300783,6316.296060990645,6680.333579634461,6826.696576577315,7445.859012150161,0.01,1140817.8094805258
5,5.0,5000.0,1000,3338.4201677511346,5180.484345097097,5207.5327002060185,5477.807094013444,7067.431357484546,0.06,35163.01761137256
5,5.0,5000.0,1000,3913.6303170234214,4855.010568508645,5801.438655374544,6524.344792573478,6680.367757604895,0.02,124593.9585415409
5,5.0,5000.0,1000,3120.624520126492,4423.47096332751,5709.577810988396,6277.440202226931,7079.170103895843,0.09,3456.5220876164926
5,5.0,5000.0,1000,3817.5172878269827,5382.087478555061,5790.28525330786,6516.373923493082,6764.168935360438,0.06,38885.112283512826
